BOOK_ID,last_name,first_name,title,Date,url
2781,Stowe,Harriet,Pink And White Tyranny A Society Novel,1871,"https://archive.org/details/texts?&and[]=Pink%20And%20White%20Tyranny%20A%20Society%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stowe"""
2782,Stowe,Harriet,The Ministers Wooing,1859,"https://archive.org/details/texts?&and[]=The%20Ministers%20Wooing&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stowe"""
2783,Stowe,Harriet,The Pearl Of Orrs Island A Story Of The Coast Of Maine,1862,"https://archive.org/details/texts?&and[]=The%20Pearl%20Of%20Orrs%20Island%20A%20Story%20Of%20The%20Coast%20Of%20Maine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stowe"""
2784,Stowe,Harriet,The Two Altars Or Two Pictures In One,1852,"https://archive.org/details/texts?&and[]=The%20Two%20Altars%20Or%20Two%20Pictures%20In%20One&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stowe"""
2785,Stowe,Harriet,We And Our Neighbors Or The Records Of An Unfashionable street Sequel To My Wife And I A Novel,1877,"https://archive.org/details/texts?&and[]=We%20And%20Our%20Neighbors%20Or%20The%20Records%20Of%20An%20Unfashionable%20street%20Sequel%20To%20My%20Wife%20And%20I%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stowe"""
2786,Mahoney,Martin,A Chronicle Of The Fermors Horace Walpole In Love,1873,"https://archive.org/details/texts?&and[]=A%20Chronicle%20Of%20The%20Fermors%20Horace%20Walpole%20In%20Love&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mahoney"""
2787,Strain,Euphans,A Mans Foes,1900,"https://archive.org/details/texts?&and[]=A%20Mans%20Foes&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strain"""
2788,Strange,Calthorpe,Two Worlds Of Fashion A Novel,1872,"https://archive.org/details/texts?&and[]=Two%20Worlds%20Of%20Fashion%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strange"""
2789,Smythe,George,Angela Pisani A Novel,1875,"https://archive.org/details/texts?&and[]=Angela%20Pisani%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smythe"""
2790,Strauss,Gustave,The Old Ledger,1865,"https://archive.org/details/texts?&and[]=The%20Old%20Ledger&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strauss"""
2791,Smith,Sarah,Pauls Courtship A Novel,1867,"https://archive.org/details/texts?&and[]=Pauls%20Courtship%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smith"""
2792,Smith,Sarah,Through A Needles Eye,1879,"https://archive.org/details/texts?&and[]=Through%20A%20Needles%20Eye&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smith"""
2793,Stretton,Julia,Lords And Ladies,1866,"https://archive.org/details/texts?&and[]=Lords%20And%20Ladies&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2794,Stretton,Julia,Margaret And Her Bridesmaids,1856,"https://archive.org/details/texts?&and[]=Margaret%20And%20Her%20Bridesmaids&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2795,Stretton,Julia,Mr And Mrs Asheton,1860,"https://archive.org/details/texts?&and[]=Mr%20And%20Mrs%20Asheton&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2796,Stretton,Julia,The Ladies Of Lovelleigh,1862,"https://archive.org/details/texts?&and[]=The%20Ladies%20Of%20Lovelleigh&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2797,Stretton,Julia,The Valley Of A Hundred Fires,1860,"https://archive.org/details/texts?&and[]=The%20Valley%20Of%20A%20Hundred%20Fires&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2798,Stretton,Julia,Three Wives,1868,"https://archive.org/details/texts?&and[]=Three%20Wives&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2799,Stretton,Julia,Womans Devotion A Novel,1855,"https://archive.org/details/texts?&and[]=Womans%20Devotion%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stretton"""
2800,Strickland,Agnes,How Will It End,1865,"https://archive.org/details/texts?&and[]=How%20Will%20It%20End&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strickland"""
2801,Strickland,Agnes,The Pilgrims Of Walsingham Or Tales Of The Middle Ages An Historical Romance,1854,"https://archive.org/details/texts?&and[]=The%20Pilgrims%20Of%20Walsingham%20Or%20Tales%20Of%20The%20Middle%20Ages%20An%20Historical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strickland"""
2802,Strutt,Elizabeth,Chances And Changes A Domestic Story,1836,"https://archive.org/details/texts?&and[]=Chances%20And%20Changes%20A%20Domestic%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strutt"""
2803,Leroy,Amelie,A Mine Of Wealth,1896,"https://archive.org/details/texts?&and[]=A%20Mine%20Of%20Wealth&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Leroy"""
2804,Leroy,Amelie,A Woman Of Forty A Monograph,1893,"https://archive.org/details/texts?&and[]=A%20Woman%20Of%20Forty%20A%20Monograph&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Leroy"""
2805,Stuart,Katherine,True Women A Love Story,1877,"https://archive.org/details/texts?&and[]=True%20Women%20A%20Love%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stuart"""
2806,Sturgis,Julian,Comedy Of A Country House,1889,"https://archive.org/details/texts?&and[]=Comedy%20Of%20A%20Country%20House&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sturgis"""
2807,Sturgis,Julian,Dicks Wandering,1883,"https://archive.org/details/texts?&and[]=Dicks%20Wandering&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sturgis"""
2808,Sturgis,Julian,John Maidment,1885,"https://archive.org/details/texts?&and[]=John%20Maidment&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sturgis"""
2809,Sullivan,Mary,Owen Castle Or Which Is The Heroine A Novel,1823,"https://archive.org/details/texts?&and[]=Owen%20Castle%20Or%20Which%20Is%20The%20Heroine%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sullivan"""
2810,Sullivan,Arabella,Recollections Of A Chaperon,1833,"https://archive.org/details/texts?&and[]=Recollections%20Of%20A%20Chaperon&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sullivan"""
2811,Sullivan,Arabella,Tales Of The Peerage And The Peasantry Edited By Lady Dacre,1835,"https://archive.org/details/texts?&and[]=Tales%20Of%20The%20Peerage%20And%20The%20Peasantry%20Edited%20By%20Lady%20Dacre&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sullivan"""
2812,Surr,Thomas,A Winter In London Or Sketches Of Fashion A Novel,1806,"https://archive.org/details/texts?&and[]=A%20Winter%20In%20London%20Or%20Sketches%20Of%20Fashion%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Surr"""
